object_id,title,object_begin_date,object_end_date,department,century,accessionyear
460152,The Crucifixion,1312,1318,Robert Lehman Collection,14th Century CE,1975
460319,Nude Torso in Sunlight,1944,1954,Robert Lehman Collection,20th Century CE,1975
460330,"Guitar (""Le Pauvre Laboureur"")",1933,1994,Robert Lehman Collection,20th Century CE,1975
460362,Spanish Dancers,1943,1943,Robert Lehman Collection,20th Century CE,1975
460374,Spanish Woman,1943,1943,Robert Lehman Collection,20th Century CE,1975
460395,Table Setting with Fruit,1911,1947,Robert Lehman Collection,20th Century CE,1975
460401,Bouquet of Roses and Fruit,1913,1913,Robert Lehman Collection,20th Century CE,1975
460420,Renoir and His Model,1952,1953,Robert Lehman Collection,20th Century CE,1975
460428,Les Vendanges (Grape Gathering),1955,1955,Robert Lehman Collection,20th Century CE,1975
460599,"Landscape with Hills, Fields, and Trees",1900,1969,Robert Lehman Collection,19th Century CE,1975
460635,The Tease,1922,1922,Robert Lehman Collection,20th Century CE,1975
460647,Still Life with Pears,1950,1959,Robert Lehman Collection,20th Century CE,1975
460686,Maine Seascape,1930,1945,Robert Lehman Collection,20th Century CE,1975
460962,Spanish Dancer,1943,1943,Robert Lehman Collection,20th Century CE,1975
460969,At the Racetrack,1950,1959,Robert Lehman Collection,20th Century CE,1975
460987,Floral Still Life (Nature morte à la Rose),1964,1964,Robert Lehman Collection,20th Century CE,1975
460996,Still Life with Fruit and Brioche,1940,1945,Robert Lehman Collection,20th Century CE,1975
461018,Rest,1945,1945,Robert Lehman Collection,20th Century CE,1975
461041,Still Life with a Fish and a Bouquet of Flowers,1950,1959,Robert Lehman Collection,20th Century CE,1975
461126,Dead Olive Trees,1956,1956,Robert Lehman Collection,20th Century CE,1975
461180,The Score,1945,1965,Robert Lehman Collection,20th Century CE,1975
461185,Mountains,1957,1957,Robert Lehman Collection,20th Century CE,1975
461186,Hudson River Scene,1830,1850,Robert Lehman Collection,19th Century CE,1975
461188,"Ballet Dancers in the Attic Rotunda, Paris Opéra (Danseuse à l'Oeil-de-boeuf, Opéra de Paris)",1942,1942,Robert Lehman Collection,20th Century CE,1975
461190,The Secret,1956,1966,Robert Lehman Collection,20th Century CE,1975
461192,Young Woman Dressed in Fur,1954,1964,Robert Lehman Collection,20th Century CE,1975
461288,Prima Ballerina,1945,1945,Robert Lehman Collection,20th Century CE,1975
461292,Bank of Flowers in a Landscape (Massif de fleurs dans un paysage),1949,1949,Robert Lehman Collection,20th Century CE,1975
461294,Boy with a Sailboat,1948,1948,Robert Lehman Collection,20th Century CE,1975
461325,Ships,1959,1959,Robert Lehman Collection,20th Century CE,1975
461366,"The Hudson River Valley near Hudson, New York",1845,1855,Robert Lehman Collection,19th Century CE,1975
461367,Dancer with Castanets,1945,1945,Robert Lehman Collection,20th Century CE,1975
461444,Landscape at Barrio Nuevo,1964,1964,Robert Lehman Collection,20th Century CE,1975
461643,Reclining Nude,1928,1928,Robert Lehman Collection,20th Century CE,1975
461658,Coastal View from Barrio Nuevo,1963,1963,Robert Lehman Collection,20th Century CE,1975
461663,"Street along the Canal Saint-Martin, Paris",1957,1957,Robert Lehman Collection,20th Century CE,1975
461664,The Paddock at Deauville,1962,1962,Robert Lehman Collection,20th Century CE,1975
461665,Spanish Woman with a Fan,1943,1943,Robert Lehman Collection,20th Century CE,1975
461667,Woman with a Bouquet (Femme au bouquet),1959,1969,Robert Lehman Collection,20th Century CE,1975
461668,Vase with Flowers (Strelitzia),1945,1960,Robert Lehman Collection,20th Century CE,1975
461670,Portrait of a Young Woman,1944,1954,Robert Lehman Collection,20th Century CE,1975
461671,A House with Flowering Trees along the Amalfi Coast of Italy,1923,1933,Robert Lehman Collection,20th Century CE,1975
461673,"Compote of Peaches and Pears, with Pitchers, on a Table",1911,1947,Robert Lehman Collection,20th Century CE,1975
461675,Bougainvillea on Capri,1923,1933,Robert Lehman Collection,20th Century CE,1975
461676,Cat and Turtle,1925,1925,Robert Lehman Collection,20th Century CE,1975
461677,Head of a Woman,1928,1928,Robert Lehman Collection,20th Century CE,1975
461678,Still Life with Tureen,1958,1958,Robert Lehman Collection,20th Century CE,1975
461679,The Piebald Horse,1930,1930,Robert Lehman Collection,20th Century CE,1975
461680,"Dajaus Mountain at Barrio Nuevo, Bayamón",1965,1965,Robert Lehman Collection,20th Century CE,1975
461681,Maine Seascape,1930,1945,Robert Lehman Collection,20th Century CE,1975
461682,Interior for Nikolai Gogol's Play Marriage,1944,1944,Robert Lehman Collection,20th Century CE,1975
461683,Landscape with Rocks,1958,1958,Robert Lehman Collection,20th Century CE,1975
461684,The Lacemaker (after Vermeer),1955,1955,Robert Lehman Collection,20th Century CE,1975
461688,The Beach at Deauville,1945,1955,Robert Lehman Collection,20th Century CE,1975
461689,Maria,1907,1910,Robert Lehman Collection,20th Century CE,1975
462345,Head of the Virgin after Taddeo di Bartolo,1948,1948,Robert Lehman Collection,20th Century CE,2007
469892,The Bishop of Assisi Giving a Palm to Saint Clare,1360,1360,The Cloisters,14th Century CE,1984
470328,The Intercession of Christ and the Virgin,1402,1402,The Cloisters,15th Century CE,1953
470600,The Adoration of the Shepherds,1374,1374,The Cloisters,14th Century CE,1925
470873,Panel from Saint John Retable,1464,1507,The Cloisters,15th Century CE,1925
470874,Panel of Saint John the Baptist with Scenes from His Life,1464,1507,The Cloisters,15th Century CE,1925
470875,Panel with Saint John the Baptist Enthroned from Retable,1400,1499,The Cloisters,14th Century CE,1925
470876,The Visitation Panel from Saint John Retable,1400,1499,The Cloisters,14th Century CE,1925
470877,"Predella pane with Saint Bridget, Saint Christopher, and Saint Kilian from Retable",1400,1499,The Cloisters,14th Century CE,1925
470878,"Predella panel with Saint Martial, Saint Sebastian, and Saint Mary Magdalen from Retable",1400,1499,The Cloisters,14th Century CE,1925
470919,Panel with the Birth of St. John the Baptist from Retable,1400,1499,The Cloisters,14th Century CE,1925
470920,Panel with The Crucifixion from Retable,1400,1499,The Cloisters,14th Century CE,1925
470921,Panel with the Angel Appearing to Zacharias (from a Retable depicting Saint John the Baptist and scenes from his life),1464,1507,The Cloisters,15th Century CE,1925
471223,Saint Anne with the Virgin and Child,1473,1483,The Cloisters,15th Century CE,1938
471730,Saint Michael,1450,1500,The Cloisters,15th Century CE,1955
471903,Scenes from the Life of Saint Augustine of Hippo,1490,1490,The Cloisters,15th Century CE,1961
471904,The Crucifixion,1330,1335,The Cloisters,14th Century CE,1961
471905,The Lamentation,1330,1335,The Cloisters,14th Century CE,1961
472301,Man of Sorrows,1370,1370,The Cloisters,14th Century CE,1925
473058,Wall Painting of Male Saint,1100,1200,Medieval Art,11th Century CE,2000
473161,Wall Painting of a Male Saint,1100,1200,Medieval Art,11th Century CE,2000
480513,Self-Portrait,1898,1898,Modern and Contemporary Art,19th Century CE,1909
480553,Up the Hudson,1908,1908,Modern and Contemporary Art,20th Century CE,1911
480566,October Seas,1910,1910,Modern and Contemporary Art,20th Century CE,1911
480569,Morning Light,1907,1907,Modern and Contemporary Art,20th Century CE,1912
480585,"Nocturne, Temple d'Amour",1910,1910,Modern and Contemporary Art,20th Century CE,1913
480594,"The Conquerors (Culebra Cut, Panama Canal)",1913,1913,Modern and Contemporary Art,20th Century CE,1914
480597,Self-Portrait,1910,1910,Modern and Contemporary Art,20th Century CE,1914
480657,"Winter, Monhegan Island",1907,1907,Modern and Contemporary Art,20th Century CE,1917
480661,In the Deep Woods,1917,1917,Modern and Contemporary Art,20th Century CE,1917
480702,Pillars,1928,1928,Modern and Contemporary Art,20th Century CE,1970
480704,Self-Portrait,1912,1913,Modern and Contemporary Art,20th Century CE,1970
480718,"Rue Ravignan, Paris",1910,1910,Modern and Contemporary Art,20th Century CE,1970
480725,Large Sunflowers,1928,1928,Modern and Contemporary Art,20th Century CE,1970
480737,Waldron Williams,1913,1913,Modern and Contemporary Art,20th Century CE,1970
480738,Mrs. Waldron Williams,1911,1911,Modern and Contemporary Art,20th Century CE,1970
480740,Faun with Stars,1955,1955,Modern and Contemporary Art,20th Century CE,1970
480811,Cheops Sun-Box Number 2,1969,1969,Modern and Contemporary Art,20th Century CE,1970
480894,Kool-Aid,1969,1969,Modern and Contemporary Art,20th Century CE,1970
480896,Shtetl,1962,1962,Modern and Contemporary Art,20th Century CE,1971
480898,Arras,1955,1955,Modern and Contemporary Art,20th Century CE,1971
480900,Vertical and Diagonal Planes,1913,1914,Modern and Contemporary Art,20th Century CE,1971
480909,Interior,1924,1924,Modern and Contemporary Art,20th Century CE,1971
480911,No. 16,1960,1960,Modern and Contemporary Art,20th Century CE,1971
480912,Accent Black,1949,1949,Modern and Contemporary Art,20th Century CE,1971
480914,Hills of the Mediterranean,1921,1921,Modern and Contemporary Art,20th Century CE,1971
480930,Fallada,1959,1959,Modern and Contemporary Art,20th Century CE,1971
480931,Kaminari,1960,1960,Modern and Contemporary Art,20th Century CE,1971
480953,Marrakech,1964,1964,Modern and Contemporary Art,20th Century CE,1971
480985,Ocean Park (Number 30),1970,1970,Modern and Contemporary Art,20th Century CE,1972
480987,Mount Fuji and Flowers,1972,1972,Modern and Contemporary Art,20th Century CE,1972
480988,T 1965 - E - 33,1965,1965,Modern and Contemporary Art,20th Century CE,1972
480989,Woman Reading,1922,1922,Modern and Contemporary Art,20th Century CE,1972
480992,The Model,1926,1926,Modern and Contemporary Art,20th Century CE,1972
480993,Sergei Esenin as a Youth,1923,1923,Modern and Contemporary Art,20th Century CE,1972
480996,Female Nude (Clipping Nails),1922,1922,Modern and Contemporary Art,20th Century CE,1972
480997,Village Festival,1924,1924,Modern and Contemporary Art,20th Century CE,1972
480998,Landscape with Boys,1922,1922,Modern and Contemporary Art,20th Century CE,1972
481000,Red-Blue,1960,1960,Modern and Contemporary Art,20th Century CE,1972
481004,Interior No. 6,1971,1971,Modern and Contemporary Art,20th Century CE,1972
481017,Close-Up III,1961,1961,Modern and Contemporary Art,20th Century CE,1972
481023,Homage to the Square: Frontal Backing,1970,1970,Modern and Contemporary Art,20th Century CE,1972
481024,Transformation of a Scheme No. 8,1949,1949,Modern and Contemporary Art,20th Century CE,1972
481025,Transformation of a Scheme No. 9,1950,1950,Modern and Contemporary Art,20th Century CE,1972
481027,Indicating Solids,1949,1949,Modern and Contemporary Art,20th Century CE,1972
481028,Variant: Six Greens,1948,1957,Modern and Contemporary Art,20th Century CE,1972
481029,"Variant: 2 Whites, 2 Yellows, 2 Greens",1947,1957,Modern and Contemporary Art,20th Century CE,1972
481030,Homage to the Square: Dilated,1969,1969,Modern and Contemporary Art,20th Century CE,1972
481031,Homage to the Square: Soft Spoken,1969,1969,Modern and Contemporary Art,20th Century CE,1972
481032,Homage to the Square: On Near Sky,1963,1963,Modern and Contemporary Art,20th Century CE,1972
481033,Never Before,1971,1971,Modern and Contemporary Art,20th Century CE,1972
481036,Dance,1970,1970,Modern and Contemporary Art,20th Century CE,1972
481038,Portrait of Truman Capote,1971,1971,Modern and Contemporary Art,20th Century CE,1972
481135,Untitled,1959,1959,Modern and Contemporary Art,20th Century CE,1973
481136,Puerto Rican Landscape,1973,1973,Modern and Contemporary Art,20th Century CE,1973
481148,Fan Tan,1972,1972,Modern and Contemporary Art,20th Century CE,1973
481152,Untitled,1972,1972,Modern and Contemporary Art,20th Century CE,1973
481164,Number 23,1972,1972,Modern and Contemporary Art,20th Century CE,1973
481165,Half Hot,1959,1959,Modern and Contemporary Art,20th Century CE,1973
481189,Faded Poppy,1970,1972,Modern and Contemporary Art,20th Century CE,1974
481190,A Place To Watch,1973,1973,Modern and Contemporary Art,20th Century CE,1974
481197,"Ox Team, Wharf at Matinicus",1916,1916,Modern and Contemporary Art,20th Century CE,1974
481226,"The Fish Bowl (Study for ""Phenomena"")",1938,1938,Modern and Contemporary Art,20th Century CE,1974
481233,Via Median,1968,1968,Modern and Contemporary Art,20th Century CE,1974
481234,Auk,1968,1968,Modern and Contemporary Art,20th Century CE,1974
481235,Cherokee III,1968,1968,Modern and Contemporary Art,20th Century CE,1974
481429,Delta Group II,1975,1975,Modern and Contemporary Art,20th Century CE,1975
481430,Portrait of Lucien Gilbert,1905,1905,Modern and Contemporary Art,20th Century CE,1975
481432,Frame Extension,1966,1966,Modern and Contemporary Art,20th Century CE,1975
481433,The Station,1963,1963,Modern and Contemporary Art,20th Century CE,1975
481434,Yellow Collage,1960,1960,Modern and Contemporary Art,20th Century CE,1975
481435,"E, 1963",1963,1963,Modern and Contemporary Art,20th Century CE,1975
481436,Cool Note,1964,1964,Modern and Contemporary Art,20th Century CE,1975
481437,Untitled,1966,1966,Modern and Contemporary Art,20th Century CE,1975
481438,Woman,1966,1966,Modern and Contemporary Art,20th Century CE,1975
481441,White Rooster,1947,1947,Modern and Contemporary Art,20th Century CE,1975
481446,David,1965,1965,Modern and Contemporary Art,20th Century CE,1975
481450,24 April 75,1975,1975,Modern and Contemporary Art,20th Century CE,1975
481452,The Lobsterman (The Doryman),1944,1944,Modern and Contemporary Art,20th Century CE,1975
481453,Rhapsody,1965,1965,Modern and Contemporary Art,20th Century CE,1975
481455,Rappahanock IV,1974,1974,Modern and Contemporary Art,20th Century CE,1975
481457,Blue Dominants,1959,1959,Modern and Contemporary Art,20th Century CE,1975
481459,Copper Kettle,1950,1950,Modern and Contemporary Art,20th Century CE,1975
481467,Green Venus,1928,1928,Modern and Contemporary Art,20th Century CE,1975
481468,Center at Waterbury,1960,1960,Modern and Contemporary Art,20th Century CE,1975
481484,Large Blue Horizontal,1975,1975,Modern and Contemporary Art,20th Century CE,1976
481485,Homage to Ryder,1970,1974,Modern and Contemporary Art,20th Century CE,1976
481486,Two Race Horses Walking Down Past the Post,1935,1935,Modern and Contemporary Art,20th Century CE,1976
481487,Pansies,1898,1908,Modern and Contemporary Art,19th Century CE,1976
481489,Girl with a Cat,1918,1922,Modern and Contemporary Art,20th Century CE,1976
481494,The Seine at Vernon,1925,1925,Modern and Contemporary Art,20th Century CE,1976
481496,Vase of Flowers,1941,1945,Modern and Contemporary Art,20th Century CE,1976
481498,Mercury Zone III,1975,1975,Modern and Contemporary Art,20th Century CE,1976
481499,Sunrise on South Main Street,1973,1973,Modern and Contemporary Art,20th Century CE,1976
481500,Electric Treasure,1975,1975,Modern and Contemporary Art,20th Century CE,1976
481501,Crest of Pillar,1961,1961,Modern and Contemporary Art,20th Century CE,1976
481502,Blue Nude,1947,1947,Modern and Contemporary Art,20th Century CE,1976
481503,White Abstraction,1935,1935,Modern and Contemporary Art,20th Century CE,1976
481504,The Kittiwake and The John Walton,1962,1962,Modern and Contemporary Art,20th Century CE,1976
481505,Firey Searcher,1965,1965,Modern and Contemporary Art,20th Century CE,1976
481518,Abstract Painting - Grey,1950,1950,Modern and Contemporary Art,20th Century CE,1976
481549,Latitude of Identical Shapes,1945,1945,Modern and Contemporary Art,20th Century CE,1976
